cycle_number,edge_number,node_from,node_to,osm_id,expected_segment_id,edge_exists_in_graph,length,name,highway
6,9,286119541,286119557,173577901,173577901_286119541_286119557,True,92.709,Longworth Avenue,residential
6,10,286119557,286119541,173577901,173577901_286119541_286119557,True,92.709,Longworth Avenue,residential
6,11,286119541,1843667458,173577901,173577901_1843667458_286119541,True,39.504,Longworth Avenue,residential
6,12,1843667458,286119541,173577901,173577901_1843667458_286119541,True,39.504,Longworth Avenue,residential
6,13,286119541,2063026294,173577853,173577853_2063026294_286119541,True,210.329,Meadow Road,residential
6,14,2063026294,286118961,173159998,173159998_2063026294_286118961,True,43.644000000000005,Sketchley Parade,residential
6,15,286118961,2063026286,261166338,261166338_2063026286_286118961,True,104.62,Jellicoe Parade,residential
6,16,2063026286,2063026231,195910775,195910775_2063026231_2063026286,True,285.17499999999995,Sturdee Street,residential
6,17,2063026231,1843667429,1221729713,1221729713_1843667429_2063026231,True,73.308,Bridges Road,primary
6,18,1843667429,1843667427,329228882,329228882_1843667427_1843667429,True,34.653,Bridges Road,primary
6,19,1843667427,1843667429,329228882,329228882_1843667427_1843667429,True,34.653,Bridges Road,primary
6,20,1843667429,1843667427,329228882,329228882_1843667427_1843667429,True,34.653,Bridges Road,primary
6,21,1843667427,285923598,329228882,329228882_1843667427_285923598,True,100.826,Bridges Road,primary
6,22,285923598,1843667427,329228882,329228882_1843667427_285923598,True,100.826,Bridges Road,primary
6,23,1843667427,1839861589,173159996,173159996_1839861589_1843667427,True,217.63699999999997,Glossop Street,residential
6,24,1839861589,1843667427,173159996,173159996_1839861589_1843667427,True,217.63699999999997,Glossop Street,residential
6,25,1843667427,1843667429,329228882,329228882_1843667427_1843667429,True,34.653,Bridges Road,primary
6,26,1843667429,419735094,173577938,173577938_1843667429_419735094,True,215.767,Victoria Street,residential
6,27,419735094,3216916599,"[308842392, 822222316]","[308842392, 822222316]_3216916599_419735094",True,154.963,Victoria Street,residential
6,28,3216916599,3216916600,315564683,315564683_3216916599_3216916600,True,8.148000000000001,,secondary
6,29,3216916600,1843667409,607730836,607730836_1843667409_3216916600,True,97.83099999999999,Royal Street,secondary
6,30,1843667409,1843667408,311182042,311182042_1843667408_1843667409,True,54.49,Russell Road,residential
6,31,1843667408,1843667402,311182043,311182043_1843667402_1843667408,True,50.62100000000001,Russell Road,residential
