cycle_number,edge_number,node_from,node_to,osm_id,expected_segment_id,edge_exists_in_graph,length,name,highway
20,14,2678539025,276839863,"[419698297, 674457452]","[419698297, 674457452]_2678539025_276839863",True,335.322,Carnley Avenue,secondary
20,15,276839863,1843843618,279114965,279114965_1843843618_276839863,True,62.965,Grinsell Street,residential
20,16,1843843618,1843843609,263596289,263596289_1843843609_1843843618,True,272.37,Grinsell Street,residential
20,17,1843843609,1840020320,263596289,263596289_1840020320_1843843609,True,232.512,Grinsell Street,residential
20,18,1840020320,1840020321,263596288,263596288_1840020320_1840020321,True,50.346999999999994,Grinsell Street,residential
21,1,1840020321,1840020320,263596288,263596288_1840020320_1840020321,True,50.346999999999994,Grinsell Street,residential
21,2,1840020320,1843843609,263596289,263596289_1840020320_1843843609,True,232.512,Grinsell Street,residential
21,3,1843843609,1843843618,263596289,263596289_1843843609_1843843618,True,272.37,Grinsell Street,residential
21,4,1843843618,276839863,279114965,279114965_1843843618_276839863,True,62.965,Grinsell Street,residential
21,5,276839863,2678539025,"[419698297, 674457452]","[419698297, 674457452]_2678539025_276839863",True,335.322,Carnley Avenue,secondary
21,6,2678539025,910344995,"[419698297, 784247865, 674457453, 1139097783]","[419698297, 784247865, 674457453, 1139097783]_2678539025_910344995",True,139.454,Carnley Avenue,secondary
21,7,910344995,859539998,568378480,568378480_859539998_910344995,True,43.730000000000004,Carnley Avenue,secondary
21,8,859539998,276839873,"[784247864, 578997589]","[784247864, 578997589]_276839873_859539998",True,210.469,Charlestown Road,trunk
21,9,276839873,2686145857,173599920,173599920_2686145857_276839873,True,14.685,Hurn Street,residential
21,10,2686145857,249344215,"[578997588, 688596918]","[578997588, 688596918]_249344215_2686145857",True,320.436,Charlestown Road,trunk
21,11,249344215,859536457,758266792,758266792_249344215_859536457,True,30.868000000000002,Charlestown Road,trunk
